date,T_AMB,P_AMB,CMP_SPEED,CDP,GGDP,HPT_IT,CDT,LPT_IT,EXH_T,RH,WAR,POWER
2021-05-28,13.702017371390626,0.8437320576704793,0.0,0.8437320576704793,0.8437320576704793,,13.702017371390626,,,34.405373065172824,3.95831714024272e-05,
2021-05-29,12.291528384717816,0.8437750540902424,0.0,0.8437750540902424,0.8437750540902424,,12.291528384717816,,,38.05266621856894,3.980280885347708e-05,
2021-05-30,5.781979286171816,0.8434029094723045,0.0,0.8434029094723045,0.8434029094723045,,5.781979286171816,,,59.1239176938115,3.981222571108844e-05,
2021-05-31,0.8355467470272967,0.8440287737938418,8166.933762275875,6.864933656464189,2.4071128998814832,1042.610364912255,303.9671219760539,739.4787896832281,506.1842891070107,82.09710252647838,3.945036539579625e-05,9680.141405225932
2021-06-01,2.13867935332568,0.8438109233239404,8112.26847800891,6.746273118226981,2.3858742472711865,1053.400733463833,305.59988898416583,749.9395238329927,515.8994599820122,75.40218429622198,3.965845557283669e-05,9530.22642726541
2021-06-02,8.655269742980247,0.8434354633779666,8116.180283972183,6.554534895148646,2.3512252128619697,1092.1385781718243,317.28945964665485,783.5043882681498,544.6400248351039,48.94061078247813,4.004600168318194e-05,9360.759021029891
2021-06-03,13.692226528541534,0.8433424971557347,8276.642030330793,6.634173137009097,2.365218797544323,1114.720299189162,328.9795245204272,799.4330011972762,555.7761105228755,34.6233977530301,3.983121568324081e-05,9568.06875063738
2021-06-04,12.286106431377354,0.8438117106618132,2775.2901156401404,2.7978737764026564,1.3554159837640825,1112.563813668595,117.68691486774242,796.3613883594996,552.3125362715151,38.03343162623312,3.975552167331566e-05,9677.204627067937
2021-06-05,5.873252192896877,0.8436447930285701,0.0,0.8436447930285701,0.8436447930285701,,5.873252192896877,,,58.43692027466654,3.958139745947535e-05,
2021-06-06,0.7368607381592437,0.8437280202778749,7492.140405823603,7.623126475023841,2.3765930465945235,964.9792854441398,245.70805350834397,638.351028417227,397.8898973220764,83.09924608559233,3.973150414195978e-05,13804.713099877796
2021-06-07,2.2282105002445234,0.843675161874374,9967.489994448377,9.755418765286969,2.8687890594292926,976.685289424665,330.4171464222851,648.4963535026246,406.4873903333759,75.47880927902834,3.9941214160877416e-05,13691.895630538049
2021-06-08,8.600776724548124,0.8438191915337274,9858.873792099612,9.281515049290322,2.7985168698717366,1016.404983324946,341.40290102063324,683.6028590288611,436.6899461269618,48.32545820710171,3.935240784402379e-05,13219.439037986223
2021-06-09,13.784352722150858,0.8436359751994612,9855.3057849524,9.052811632710682,2.7635569736957817,1046.145558625739,351.21304291941027,708.7168684284796,457.5905752300114,34.054953956555025,3.939189944984868e-05,13035.30518446853
2021-06-10,12.275792580033569,0.8436205351814304,9784.423967944012,8.99551454566438,2.754760934063357,1040.7842618953462,347.49585257450485,705.5642019008747,455.8683570858386,37.80242180651493,3.951960028121993e-05,12924.10952406134
2021-06-11,5.7355855072407005,0.8439370749516745,9710.38638583615,9.151342703554718,2.778989655742246,1008.3107407623024,334.4882902249166,679.5580360446264,435.1472711355841,59.55475605040227,3.992526785951313e-05,12991.231911112154
2021-06-12,0.7910589655723467,0.8436274778693148,9686.282898874962,9.32357934672016,2.804568292074253,981.63924274009,324.8390706459415,657.5912310597209,417.2284055429761,82.23426882279765,3.948125984044075e-05,13101.391262417605
2021-06-13,2.118233287256667,0.843650201655627,9670.520172729275,9.237415517573943,2.791612792074807,988.9851829547306,327.0186198403275,664.0847964016599,422.82089290816697,75.36275160616592,3.960055118618701e-05,13012.467984427043
2021-06-14,8.622821322734366,0.8436449242663128,9664.59648400188,8.951131251529295,2.7479498592293807,1025.194957452303,339.1429323159996,694.6748464590379,448.2973392757588,48.516775476419326,3.954580364789553e-05,12773.321107395228
2021-06-15,13.687268783694863,0.8437156633665864,9625.0736712059,8.68326657413298,2.7066841205017926,1056.0276801241946,348.3655231323625,721.3494257755269,470.9413833060588,34.430074298870174,3.956781694060336e-05,12523.815381717965
2021-06-16,12.357673596938136,0.8439539515488569,9722.035844405842,8.899581177060353,2.74052618119241,1044.9078751182476,347.11252695041827,710.1530217647675,460.4198338753629,37.95025350032534,3.986229643322767e-05,12794.00818938401
2021-06-17,5.887282821787939,0.8441569181392975,9829.159844297605,9.35561711863759,2.81023367620627,1004.6773626649964,336.13278307063075,674.4318624161535,429.5370014901077,58.40455315002973,3.954563401990744e-05,13263.856938631368
2021-06-18,0.589743927713978,0.8437677117969064,9804.308692345188,9.542819835661769,2.837504761324805,976.8332073686504,325.8494627122524,651.573488584112,410.9524049137792,83.75303839459153,3.952252163241861e-05,13391.328292178843
2021-06-19,2.1964190301125632,0.8437226363574312,9944.000472438876,9.71234367416448,2.8625635722043232,980.4297022569352,330.36992101926114,652.2562002677864,409.9962048596488,75.19265989300207,3.973612179317318e-05,13657.532094258731
2021-06-20,8.62142086846716,0.8439311921086529,9887.023086048708,9.324752309331952,2.8051871991133197,1018.5137457777796,342.0016063763969,685.1335602698497,437.8012211665948,48.72962006726326,3.97757759470879e-05,13302.894565388908
2021-06-21,13.737900632053185,0.8436956135944151,9914.009223734503,9.145093154154486,2.7777091172070847,1045.9893409270478,352.0127913204048,707.7144502386964,456.1854789176102,34.56479209420105,3.9857869194815645e-05,13185.27336232287
2021-06-22,12.33612990607772,0.8439623676969304,9908.800014092583,9.197055339156178,2.786023717367525,1039.0018592603328,349.39997991420324,701.9380092522068,451.4588990632573,37.62199596184789,3.947722453049413e-05,13230.082907842483
2021-06-23,5.89447002870052,0.8440848488256806,9897.189938294396,9.456659621647338,2.8252379672974315,1003.7222128477364,337.0944329409021,672.5222499355347,427.23151452888015,58.41360338290607,3.964252248672785e-05,13431.067457559637
2021-06-24,0.6601949496373029,0.8436712788876773,9951.849771690922,9.789191025123984,2.8738015147470115,972.763327336062,327.74506807405635,645.678454211643,404.46249554587206,83.54830914504946,3.969379544222911e-05,13741.181551919952
2021-06-25,2.081393823584432,0.843351642452861,9941.99951728826,9.702591553359971,2.8605114547936865,982.170781916832,330.5525658231364,653.6996099172803,411.1781268168131,76.00752297189298,3.9861159472007536e-05,13671.121817012552
2021-06-26,8.63373781010745,0.8435443602685334,9923.449893545425,9.373256144719203,2.811860219261403,1020.241172261984,342.97483283454903,685.9000772375421,437.9870476452925,48.25121911992536,3.939934188861842e-05,13405.397551502278
2021-06-27,13.670150228555263,0.8437103008105176,9923.241812480674,9.155015329591906,2.7792318770015583,1048.9723540851498,352.58791109491744,710.0545932187875,458.0165849021457,34.401798044269725,3.950834016511031e-05,13237.130161671494
2021-06-28,12.34315854541157,0.8439540862972366,9906.686347963583,9.183193294252874,2.783910858483992,1042.5216780520516,349.8265376385852,705.0382989588783,454.12307323193295,37.854997810933305,3.9695861555076845e-05,13247.895379074913
2021-06-29,5.820766131465475,0.843579038839084,9887.294013179087,9.426447307663643,2.819879738465592,1007.018679936692,337.2814045038563,675.5580415643016,429.9201794191698,58.58900299207425,3.951899706858028e-05,13426.398593361817
2021-06-30,0.8069228793928825,0.8437516652708287,9923.08743074362,9.716700378615789,2.8632890705317884,978.4251757913684,328.2362464203938,650.9958522503674,409.2268346404043,82.85255911275983,3.977030150382585e-05,13698.091578574313
2021-07-01,2.0795010949820494,0.8434090083519368,9903.64898678194,9.613000190786344,2.8473883514269205,986.97104134555,330.5224405571117,658.5281018834206,415.6921832608159,75.63377259914829,3.965009321173462e-05,13605.365380629482
2021-07-02,8.708286143017475,0.8435009050116209,9922.974279586811,9.347231225428551,2.8078739494767864,1024.3741029825944,343.6234903176364,689.4588988079757,440.9928186712918,48.18122131524555,3.949064863128095e-05,13427.74735181416
2021-07-03,13.786910588910589,0.8437226378346704,9911.879416818923,9.113255424861118,2.772912208580504,1054.216440231673,353.32519663443514,714.6781541861484,461.9933493739686,34.24393161332255,3.962488983042656e-05,13238.018821799014
2021-07-04,12.287559351496348,0.8438659761167976,9930.234444334576,9.20991909137454,2.787772874008345,1045.2340546667715,350.7333797388303,706.7882342794379,455.2271549378482,37.90099292460848,3.964115392865989e-05,13335.888795028868
2021-07-05,5.821089780534975,0.8439316700618162,9985.17712574783,9.587933187700813,2.8445297765884816,1006.8075917716608,339.03635223347686,673.5923293187192,427.125066813941,58.69319540056074,3.958458267149668e-05,13691.327482437502
2021-07-06,0.7323267816107384,0.8438528486462461,9969.74154812506,9.798365243849272,2.875462650043117,979.436110324834,329.176383221708,650.9920538847366,408.67060053314566,83.07030987159499,3.967007648770832e-05,13840.77277176243
2021-07-07,2.14547508477846,0.8443051115015678,9956.574569876382,9.717652990718054,2.864358955180968,988.0679959166356,331.77601264920605,658.4374583522077,414.95932128743726,74.89024911412243,3.936021391099731e-05,13767.413605621705
2021-07-08,8.621628015756356,0.8438586941911219,0.0,0.8438586941911219,0.8438586941911219,,8.621628015756356,,,48.93878800255181,3.988446339622491e-05,
2021-07-09,13.756888985860364,0.8434857949323663,0.0,0.8434857949323663,0.8434857949323663,,13.756888985860364,,,34.43079424285947,3.975590348455347e-05,
2021-07-10,12.330833012212263,0.8436697817086132,0.0,0.8436697817086132,0.8436697817086132,,12.330833012212263,,,38.00062038095415,3.986616535103634e-05,
2021-07-11,5.865142241739371,0.8438829875674716,0.0,0.8438829875674716,0.8438829875674716,,5.865142241739371,,,58.55243398994469,3.965731315302573e-05,
2021-07-12,0.70757671957593,0.8438176354513646,0.0,0.8438176354513646,0.8438176354513646,,0.70757671957593,,,83.32704171161859,3.968181090364525e-05,
2021-07-13,2.161966301806819,0.8438292498948505,0.0,0.8438292498948505,0.8438292498948505,,2.161966301806819,,,75.0448703779436,3.950115884417726e-05,
2021-07-14,8.549233638271682,0.8435809509015785,2913.1630501296204,3.3293388235055006,1.417365388721237,1036.4502025797226,107.15812749418149,698.3625665023176,447.5560546495907,48.71655815404517,3.959700194671512e-05,13514.595277259674
2021-07-15,13.640309258616506,0.8442192216696242,9953.260240158284,9.201632310979996,2.7871421794695244,1052.9355534565982,353.7273897643813,712.8484729508332,459.9801186063803,34.733356221059175,3.979399330979781e-05,13355.393884665877
2021-07-16,12.328345547120778,0.8440349695988102,9899.397835526925,9.165911746009169,2.7814265888174936,1048.4736907075178,350.6748795564793,710.127156698159,458.4002094355531,37.511672719178605,3.935383499340633e-05,13277.456156606318
2021-07-17,5.856396333039832,0.8432610031939052,9805.629611151531,9.274877070936508,2.796616428108875,1016.243801539194,337.3324162292347,684.7677816429995,438.5076799622664,58.59412871798449,3.960651356003737e-05,13274.822116315543
2021-07-18,0.7652170552392316,0.8436595028908546,3261.068117825455,3.70218375138484,1.5021136538579851,993.9431981658258,109.91241253143475,666.5016117372394,423.6773491077019,83.27313516124815,3.9781804230314686e-05,13376.325704788738
2021-07-19,2.211031088713891,0.8437308922916799,0.0,0.8437308922916799,0.8437308922916799,,2.211031088713891,,,74.86586323748934,3.959601885707261e-05,
2021-07-20,8.545998181641787,0.8439017268877042,5679.682821078146,5.002900134448773,1.911054230602024,1095.2666422329132,220.4431666711815,777.4208894986037,533.4023766267363,48.72175935250655,3.9552423511468994e-05,10275.043635125896
2021-07-21,13.682269323946851,0.843663723331226,8530.837394736454,6.971373870115554,2.425178085975584,1118.5807617261892,334.8728945639704,797.3901364861655,550.3255491496548,34.586190539013764,3.975073539813325e-05,10186.307759106969
2021-07-22,12.29102961099544,0.8438535784851412,8509.982134023874,6.983638155284745,2.4275820679974305,1111.9220110156732,332.1303151050422,792.0827255216265,546.1004757426879,37.49332649292189,3.92069353070869e-05,10185.862930732252
2021-07-23,5.908832683863907,0.8437074056928845,8488.537888285364,7.155064770599098,2.456954557194827,1076.0635865327824,320.4515651556894,761.5208540609568,520.3087288320229,58.44800934305573,3.967877891334173e-05,10325.408124024789
2021-07-24,0.6956171740365859,0.8443224579079297,8498.575427751088,7.348453163635156,2.490873784155028,1045.5251565320302,311.2359817974871,734.9847919085796,497.57497376974175,83.55558096178278,3.965554526719905e-05,10511.264540076558
2021-07-25,2.164754724431009,0.8437048113777333,8452.213049092721,7.220496154829747,2.468144262971842,1056.977150073344,313.2555491158442,745.886355681931,507.5554048705985,75.48184358068748,3.980575998828466e-05,10360.91532626006
2021-07-26,8.463224883155387,0.8437019365096962,8419.590547268295,6.9641559183628585,2.423956039152153,1096.5085866574916,324.19775334164086,780.7740581990059,537.8237688919718,48.87619096940451,3.943525275294277e-05,10111.385354648117
2021-07-27,13.769210979358933,0.8437451094567531,8426.288802285733,6.809450217412167,2.3969584267861537,1127.7204080468744,333.6868005358022,807.8028184904314,560.9452583867129,34.387623750395015,3.975872839777432e-05,9974.926195737416
2021-07-28,12.326416351499724,0.8435601529253368,8367.291018779191,6.764573921967131,2.388787150527214,1122.012796160779,330.0721370135752,804.2670754987038,558.8875282316667,38.06146288281905,3.988586035666225e-05,9884.210797840298
2021-07-29,5.76508330670815,0.8437148554186943,8363.58785498384,6.959895941885763,2.423209150985716,1083.521718565208,318.3226951581226,770.9641067137933,530.4169939008665,59.15663833527227,3.969397417430632e-05,10064.37895501116
2021-07-30,0.7278437137918624,0.843881445448725,6814.473694879961,6.110225146675657,2.166630841719239,1044.2924326471446,248.0111149901973,731.9346162980011,493.6482956378056,83.53335607169232,3.986538977409958e-05,10754.104638451454
2021-07-31,2.026171765316923,0.8438261160580741,0.0,0.8438261160580741,0.8438261160580741,,2.026171765316923,,,76.69141433851405,4.002281391771015e-05,
2021-08-01,8.679346248623386,0.8436766524185041,0.0,0.8436766524185041,0.8436766524185041,,8.679346248623386,,,48.91702890053141,4.001699073655105e-05,
2021-08-02,13.705339397193322,0.8440565247706046,0.0,0.8440565247706046,0.8440565247706046,,13.705339397193322,,,34.39184217643305,3.955909237238941e-05,
2021-08-03,12.33740337008348,0.843830500366356,0.0,0.843830500366356,0.843830500366356,,12.33740337008348,,,37.90725641336908,3.975992647806036e-05,
2021-08-04,5.900925127810517,0.8436272678184876,0.0,0.8436272678184876,0.8436272678184876,,5.900925127810517,,,58.6161979366625,3.974452557512282e-05,
2021-08-05,0.7983713790421132,0.8440010445874093,0.0,0.8440010445874093,0.8440010445874093,,0.7983713790421132,,,82.70405710188432,3.972567603282908e-05,
2021-08-06,2.287744159782932,0.8432493210770349,0.0,0.8432493210770349,0.8432493210770349,,2.287744159782932,,,74.23272250518396,3.948858256618516e-05,
2021-08-07,8.72231544615598,0.8434819297270426,0.0,0.8434819297270426,0.8434819297270426,,8.72231544615598,,,48.82441140127866,4.018895801677027e-05,
2021-08-08,13.705812677046833,0.8438272046733032,0.0,0.8438272046733032,0.8438272046733032,,13.705812677046833,,,34.51182971620113,3.973470610070052e-05,
2021-08-09,12.40308053655972,0.8439940175545848,0.0,0.8439940175545848,0.8439940175545848,,12.40308053655972,,,37.768783815419376,3.9798435754570754e-05,
2021-08-10,5.876797009702916,0.8440232334487541,0.0,0.8440232334487541,0.8440232334487541,,5.876797009702916,,,58.85066971407904,3.990190110449034e-05,
2021-08-11,0.8123017907734464,0.8437922086704939,0.0,0.8437922086704939,0.8437922086704939,,0.8123017907734464,,,82.75379952501903,3.976295603288494e-05,
2021-08-12,2.279201708213156,0.8436090492832361,0.0,0.8436090492832361,0.8436090492832361,,2.279201708213156,,,74.66472091244835,3.968591270977614e-05,
2021-08-13,8.637102583944863,0.8435413107219164,813.7841404066758,1.2939200072880468,0.980267912179374,1224.310189726203,43.60938557729529,944.5319257793994,717.0260884646124,49.06105409012381,4.007539447855845e-05,6175.288059366142
2021-08-14,13.6909525821988,0.8436070971545709,6478.482313228372,4.364361632894288,1.9187939925510296,1240.6545332766157,293.8356034054215,960.5098824533928,732.2094453116675,34.76973937640368,3.998416708253296e-05,6059.392335830129
2021-08-15,12.574223408127148,0.8436461639972923,6447.346834450341,4.349972345921727,1.915672913031999,1235.7837068723732,291.2350438921827,957.1228863883176,729.9240249693398,37.550453489777546,4.001280427035519e-05,6022.819338181363
2021-08-16,5.821149043769341,0.8435937321689341,6505.2351781095385,4.539129961531395,1.9567693278400635,1189.0594101530194,281.9484339419253,912.9321252548634,688.952877868488,58.70931322701279,3.9627875648883866e-05,6266.0903204222095
2021-08-17,0.7763751068626329,0.8435958403565836,6674.450210232694,4.836581711464639,2.0198484538404102,1147.3334487693512,277.88032168858365,870.2295021876298,647.1865105207374,83.03350174508115,3.9745243160676286e-05,6700.658835369438
2021-08-18,2.2982251484691822,0.8433150512520361,6895.511402919975,5.067385163690829,2.0672147302293182,1144.110753551144,285.26004624882216,861.148932450791,634.6819354446544,74.30582579422234,3.955317712772122e-05,7099.115722001614
2021-08-19,8.763017272859921,0.8431736606903785,6919.365509392806,4.956194527923305,2.0442169934634458,1183.3385652234783,296.3561142860074,895.7454682103308,664.9409523456787,48.30570764241327,3.976438338212489e-05,7000.781734462122
2021-08-20,13.795354635081829,0.8436132196094243,6901.751920902239,4.834823704100695,2.0195768319665337,1215.864418550466,304.12434972424313,925.5354234613048,691.8153971745975,34.34207164071994,3.974774422604351e-05,6860.229411734581
2021-08-21,12.439025230451309,0.8435542574727899,6760.8318152196,4.699084716973212,1.990910719002975,1217.2005298921615,298.7564975434163,930.8830575791966,699.5742792822788,37.69780742819922,3.97985986790204e-05,6620.626576780541
2021-08-22,5.954366828356091,0.8439631419048883,6776.531759710278,4.849425350975023,2.023011435627326,1176.5051040905755,288.8042780808319,893.6551928381,665.9957421763462,58.376023254992695,3.975995310651358e-05,6796.694263028996
2021-08-23,0.806356831801544,0.8439014011983409,6771.4997490777,4.952354240377852,2.04433195954708,1145.2749257095948,280.5084492867193,865.5728332546769,641.0258361981843,82.90997792436879,3.97695902059134e-05,6903.807998745103
2021-08-24,2.190215142367807,0.8436473287322838,6807.671354297501,4.965278838090124,2.0466818845667025,1151.718669492579,283.5680740564459,870.3408105785007,644.5289016057737,75.76421931117609,4.000485713633718e-05,6942.104055575393
2021-08-25,8.758558761285444,0.8439113991740236,6817.907976361617,4.840680195003665,2.021145888796052,1192.713283806958,294.4766966482486,906.9951459199948,676.9687074746383,48.55125194774009,3.989046180058924e-05,6820.23689116889
2021-08-26,13.768472935503093,0.8438714397348838,6821.982353027767,4.743651453775295,2.000755880836077,1224.9540460889905,302.7453623630134,935.97715666148,702.7426002001508,34.8203693527905,4.022253482363375e-05,6722.82674693348
2021-08-27,12.328918278754324,0.8436771885528863,6785.042885077789,4.726202492565044,1.9968429993933252,1218.5639854526337,299.5465837223968,931.3463200089913,699.4302352479863,37.90417458933848,3.97545805235076e-05,6680.757448272526
2021-08-28,5.923034558326858,0.8432975148420015,6756.843783076387,4.81984204558732,2.016068372928673,1180.385360947818,288.6027819165716,897.7056135895732,670.0010835423986,58.972423048909945,4.011019058533451e-05,6761.902655959897
2021-08-29,0.8803554328849779,0.8437298894546968,6737.474748146456,4.904168057912075,2.0341503794502342,1150.027558326982,280.0120403940329,870.8958733658337,646.5113849799078,82.66288671516445,3.989224610045059e-05,6839.034893969251
2021-08-30,2.2936395139263794,0.8438133347002709,6773.419482677316,4.917407590929666,2.0369994216040688,1156.9324714079123,283.09120516979243,876.1349057520466,650.472217679813,74.7290716526998,3.971765800951162e-05,6878.737828919199
2021-08-31,8.75914448676916,0.8437909980918646,6776.325430833923,4.78717777215104,2.0097658670873764,1198.3709263656372,293.69957824539784,913.4304926070082,683.6681312534241,48.77650538992688,4.0198034911881387e-05,6745.487331559455
2021-09-01,13.854108864402384,0.843644987393161,6760.289271834755,4.666513392349564,1.9841525046929331,1232.3361593038146,301.55363137929163,944.6366367889252,711.9169932406958,34.36505750377686,3.9928587350646656e-05,6606.149458183696
2021-09-02,12.492255095910885,0.8437687743289973,6763.430966881308,4.696975652118999,1.9907658243092916,1224.0307442617498,299.53434410787315,936.9886552497874,704.9789678504807,37.689923198393885,3.991402457933704e-05,6643.904561211409
2021-09-03,6.0441634593598,0.8435219752505748,6755.137626975883,4.815513246823712,2.0154153363582545,1184.4003213874755,289.0701028952225,901.3743819516131,673.3074892806076,58.37409406432152,4.002050445563641e-05,6767.07831069166
2021-09-04,0.9663622510836736,0.8438618539579149,6761.191046206311,4.9297522549218185,2.039606425261641,1152.39726422351,280.98910215176096,872.3745243228323,647.3575933706903,81.75860771922058,3.97239994727909e-05,6894.526259544303
2021-09-05,2.2851553789204258,0.8436741698894531,6851.086449413572,5.008734035061278,2.0556225178875924,1154.687867305434,284.97139891115944,872.0016237731951,645.2841707072067,74.94258623804471,3.9843492225821725e-05,7037.503969342241
2021-09-06,8.752112198979175,0.8438718597572309,6938.884424189016,4.975324456480863,2.048950568596006,1190.8116847649524,297.5603372971173,902.003459666814,670.1754375626098,48.38237267236459,3.977929261621149e-05,7070.376703859911
2021-09-07,13.796108594397786,0.8435544372881671,7058.941179300516,5.006837306884484,2.0551226788317005,1215.7992159163996,308.4113178380919,921.1840066727052,684.8638337718256,34.207655337689104,3.961606440920188e-05,7190.443801751462
2021-09-08,12.445538604381818,0.8434994542469063,7085.7095095604745,5.066631312863881,2.0672797385800217,1205.0228128971942,306.6225767141722,910.8457747874036,675.2147950542577,37.78064879975243,3.996029041320462e-05,7269.15370571927
2021-09-09,6.082701431868171,0.8437687546217942,4706.50976795949,3.714546471953158,1.6709458176350431,1174.0611518936423,199.5720530998839,883.8271243916189,651.7992587831068,57.98962547589807,3.983864938583203e-05,7338.1055738895
2021-09-10,0.9829737599962016,0.8436096728435453,0.0,0.8436096728435453,0.8436096728435453,,0.9829737599962016,,,81.74906293294399,3.977702668392405e-05,
2021-09-11,2.2265384493567884,0.843234864663788,0.0,0.843234864663788,0.843234864663788,,2.2265384493567884,,,75.19637970422734,3.986285754290132e-05,
2021-09-12,8.805279120498998,0.8432122101204623,0.0,0.8432122101204623,0.8432122101204623,,8.805279120498998,,,48.03738984975119,3.963135115962061e-05,
2021-09-13,13.96783595816777,0.8437586618183953,0.0,0.8437586618183953,0.8437586618183953,,13.96783595816777,,,34.15861313019342,4.0006302280320366e-05,
2021-09-14,12.434477084331276,0.8435004351685764,0.0,0.8435004351685764,0.8435004351685764,,12.434477084331276,,,38.32416917207228,4.047695969236933e-05,
2021-09-15,5.969509695979203,0.8437411552153137,0.0,0.8437411552153137,0.8437411552153137,,5.969509695979203,,,58.81723701003117,4.0084908769216e-05,
2021-09-16,0.875867181492672,0.8439038391846786,0.0,0.8439038391846786,0.8439038391846786,,0.875867181492672,,,82.43966424451271,3.97920878827021e-05,
2021-09-17,2.3691826796396365,0.844069431379482,0.0,0.844069431379482,0.844069431379482,,2.3691826796396365,,,74.76124582772927,3.993861674593308e-05,
2021-09-18,8.773564269897191,0.8439031748320579,0.0,0.8439031748320579,0.8439031748320579,,8.773564269897191,,,48.680335182528815,4.011610052636097e-05,
2021-09-19,13.910083188388358,0.8441162630571873,0.0,0.8441162630571873,0.8441162630571873,,13.910083188388358,,,34.185250786288485,3.984484328802293e-05,
2021-09-20,12.485039138910992,0.8434668296740426,0.0,0.8434668296740426,0.8434668296740426,,12.485039138910992,,,38.02755615360299,4.027671779085643e-05,
2021-09-21,6.04914743807171,0.8435503202334171,0.0,0.8435503202334171,0.8435503202334171,,6.04914743807171,,,58.617738536536926,4.0162277589997205e-05,
2021-09-22,0.8512378223617101,0.8433992228667911,0.0,0.8433992228667911,0.8433992228667911,,0.8512378223617101,,,83.27307611626371,4.014799370821647e-05,
2021-09-23,2.3722833623040365,0.843645945220294,2499.011036043641,3.033825889567304,1.3443166150013344,1016.3158440467812,85.70585422206447,682.9815606077394,435.8161703993114,74.94299285747852,4.004749663717625e-05,13850.290818471176
2021-09-24,8.866548371670936,0.8439241667465955,9993.260301728322,9.410368001782311,2.818054002905105,1041.439659632586,346.18513192884694,704.1210760754096,453.3582490892072,48.16305958529384,3.9905717427823954e-05,13699.931524431951
2021-09-25,13.919897474994556,0.8437508948298578,9947.252464126852,9.113112508040336,2.7729085521609647,1072.05277346524,355.2311804093895,730.7414905308447,476.0303410586621,34.34619235006293,4.0087293868404347e-05,13410.907666518158
2021-09-26,12.494122683829398,0.843780933590513,9848.192620229946,9.007060312599073,2.756780060963994,1068.027742722394,351.3661742659488,729.1556911402744,475.9064701034261,37.74029378145904,3.999704310000897e-05,13230.99866274071
2021-09-27,6.073941107934648,0.8442663491399444,9729.054633626403,9.082248706740668,2.769069841451742,1036.36496321971,337.9350357556562,704.5038685719883,456.74447196633054,58.88856892682977,4.0341345991111824e-05,13187.683921042508
2021-09-28,0.98737578676074,0.8440336103503134,9659.15866148946,9.179347933738772,2.7834606184435184,1010.1339439631952,327.5414452250558,683.5798745249003,440.1233410438301,82.6523730356129,4.022889975014048e-05,13201.363594744034
2021-09-29,2.4172921741205387,0.8439470841414609,9531.560635955071,8.904154781719859,2.741115262375029,1023.598239862876,328.8684711661551,697.1470608708414,452.8838561342971,74.85527366157936,4.0128420607892177e-05,12855.520363615233
2021-09-30,8.892374251149347,0.8436776318484621,9440.97935385914,8.490983609087484,2.676470091807715,1065.375879620554,340.16912771655467,734.0991261551485,484.8122531758408,48.239130658953066,4.011091132659137e-05,12429.495723257509
2021-10-01,13.859555976271649,0.8440270967617568,9545.640288174738,8.471441848187595,2.673970491521977,1090.703853974671,351.0453229727066,753.5180869782358,499.69485207597353,34.92385054712124,4.0546212726445455e-05,12519.483046103092
2021-10-02,12.61990278655191,0.8442269583619574,9521.82311379372,8.483461716324431,2.6761768607556053,1085.256426160868,348.5356578436256,749.3406711037945,496.49264017772856,37.33949434697807,3.98659524004724e-05,12513.879893522002
2021-10-03,5.998900786818036,0.8436424496086151,9515.941785806684,8.728755627639535,2.7136176474907643,1047.9693887819838,336.0916014848055,717.8766880839963,470.2617136168169,58.86602384401789,4.019373957992988e-05,12717.906933861785
2021-10-04,1.0862938683242167,0.8442539988345463,9503.6124034288,8.914273976230358,2.7433373345158114,1021.6127560103424,326.85739623807706,695.8416536405897,452.0368379705108,81.70523498278278,4.003699601547663e-05,12876.914839849074
2021-10-05,2.285030508247152,0.8435817048816682,9522.155966314578,8.886505134911769,2.7379635817430086,1028.0257503198968,329.3477306368149,700.9630501913292,456.11087069107697,75.65939784674823,4.0194528156453314e-05,12869.369171932682
2021-10-06,8.897423364726807,0.8441475992002682,9596.57228907107,8.743540483105653,2.7167485904189355,1063.443269557758,342.8232269196756,729.5174660028092,479.0182247579366,48.36197493744124,4.016446665277247e-05,12827.578178456704
2021-10-07,14.01880195482731,0.8436917147560083,9548.598528130657,8.460265274286124,2.671630353898433,1095.730414407327,351.97246074641936,757.7767556157354,503.2597389270606,34.37654820158422,4.039729266381509e-05,12543.865861974287
2021-10-08,12.543317430611182,0.8437747161732481,9486.778640804378,8.420838474525555,2.6655476151817723,1090.2113201441236,348.5200304520784,754.2346071226565,501.0544247423677,37.55431855255588,3.9938720179901794e-05,12455.690585285842
2021-10-09,5.991662125782373,0.8439920628870611,9496.060941852078,8.693248649671068,2.7086494915965087,1051.745857297073,336.2567807886285,721.4807386342268,473.5443737354865,58.9891421764242,4.022072175771115e-05,12697.595835231406
2021-10-10,1.0018714264163069,0.8437310106090535,9518.021553694263,8.931012295914403,2.74504885007752,1021.7050739679788,327.01105377399216,695.6958916204031,451.76734365581,82.72316801583908,4.030437262121173e-05,12913.44626166806
2021-10-11,2.463252249798767,0.8437282234072078,0.0,0.8437282234072078,0.8437282234072078,,2.463252249798767,,,74.7043829223543,4.020863827607706e-05,
2021-10-12,8.821185191583758,0.8434520557417026,0.0,0.8434520557417026,0.8434520557417026,,8.821185191583758,,,49.01168880246551,4.048761166409755e-05,
2021-10-13,13.94995309156513,0.8438046372380087,0.0,0.8438046372380087,0.8438046372380087,,13.94995309156513,,,34.04525150054548,3.980430692076463e-05,
2021-10-14,12.529572152328711,0.8437555167090837,0.0,0.8437555167090837,0.8437555167090837,,12.529572152328711,,,37.79966214501332,4.012481253705157e-05,
